title,singers,directors,lyricist,genre,album,download_link,poster,year
Tu Dua Hai Dua,['Mohammed Irfan'],['Rishi - Siddharth'],['Ravi Basnet'],['Filmi'],Ishq Ne Krazy Kiya Re,https://www.youtube.com/watch?v=4iYyr4dNyAs,https://is4-ssl.mzstatic.com/image/thumb/Music20/v4/36/9a/11/369a11b5-4c5b-7d59-3797-cc7de36de9eb/source/200x200.jpg,2015
Young Young Lounde Kharab Kar Gayee (Remix),"['Meet Bros', ' Jankee Parekh']",['Meet Bros Anjjan'],['Kumaar'],"['Filmi', ' Pop']",Ishq Ne Krazy Kiya Re,https://www.youtube.com/watch?v=ye-uto0pkG4,https://is4-ssl.mzstatic.com/image/thumb/Music20/v4/36/9a/11/369a11b5-4c5b-7d59-3797-cc7de36de9eb/source/200x200.jpg,2015
Judaa,['Arijit Singh'],['Jaidev Kumar'],['Kumaar'],['Filmi'],Ishqedarriyaan,https://www.youtube.com/watch?v=W8MjnsJ820E,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/87/e3/52/87e352e1-ac38-6933-671f-c71ed21e5846/source/200x200.jpg,2015
Ishqedarriyaan,['Ankit Tiwari'],['Jeet Ganguly'],['Kausar Munir'],"['Filmi', ' Pop']",Ishqedarriyaan,https://www.youtube.com/watch?v=5P7TVYChetw,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/87/e3/52/87e352e1-ac38-6933-671f-c71ed21e5846/source/200x200.jpg,2015
Das De Ve Rabba Saanu Das De,['Mohit Chauhan'],['Jaidev Kumar'],['Kumaar'],['Filmi'],Ishqedarriyaan,https://www.youtube.com/watch?v=Ew_cZGIGzTM,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/87/e3/52/87e352e1-ac38-6933-671f-c71ed21e5846/source/200x200.jpg,2015
Mohabbat Yeh,['Bilal Saeed'],['Bilal Saeed'],['Bilal Saeed'],['Filmi'],Ishqedarriyaan,https://www.youtube.com/watch?v=6wxxGxiMZyM,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/87/e3/52/87e352e1-ac38-6933-671f-c71ed21e5846/source/200x200.jpg,2015
Georgia Se Jalandhar,['Master Saleem'],['Jeet Ganguly'],['Manoj Muntashir'],['Filmi'],Ishqedarriyaan,https://www.youtube.com/watch?v=ZCiMmuzp73U,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/87/e3/52/87e352e1-ac38-6933-671f-c71ed21e5846/source/200x200.jpg,2015
Mohabbat Yeh (Reprise),['Asees Kaur'],"['Bloodline', ' Bilal Saeed']",['Bilal Saeed'],"['Pop', ' Filmi']",Ishqedarriyaan,https://www.youtube.com/watch?v=G1tsXhRyKFg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/87/e3/52/87e352e1-ac38-6933-671f-c71ed21e5846/source/200x200.jpg,2015
Purshottam TV Serial Music,,['Saurabh Kalsi'],,[''],Island City,,,2015
Mall Song,,['Vivek Philip'],,[''],Island City,,,2015
Systematic Statistics,,['Vivek Philip'],,[''],Island City,,,2015
Hamein Bhi Pyar Kar Le,['Shreya Ghoshal'],"['Muzaffar Ali', ' Shafqat Ali Khan']",['Wajid Ali Shah'],"['Ghazal', ' Filmi']",Jaanisaar,https://www.youtube.com/watch?v=E_P1I-FRMaY,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Champayi Rang Yaar Aa Jaye,"['Shreya Ghoshal', ' Shafqat Ali Khan']","['Muzaffar Ali', ' Shafqat Ali Khan']",['Wajid Ali Shah'],['Ghazal'],Jaanisaar,https://www.youtube.com/watch?v=LpRsR9xmf6o,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Sufiye Ba Safa Manam (Male),['Shafqat Ali Khan'],"['Muzaffar Ali', ' Shafqat Ali Khan']","['Maula Jalaluddin Rumi', ' Traditional']","['Sufi/Qawwali', ' Filmi']",Jaanisaar,https://www.youtube.com/watch?v=ZSZBj9rYBSY,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Teri Kateeli Nigahon Ne Maara,['Malini Awasthi'],"['Muzaffar Ali', ' Shafqat Ali Khan']",['Traditional'],"['Filmi', ' Ghazal', ' Hindustani']",Jaanisaar,https://www.youtube.com/watch?v=iN3KB45S5Bg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Aye Zulf-E-Pareshaan,"['Sukhwinder Singh', ' Shreya Ghoshal']","['Muzaffar Ali', ' Shafqat Ali Khan']",['Rahi Masoom Reza'],['Filmi'],Jaanisaar,https://www.youtube.com/watch?v=qnCmY4mZkHI,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Masnad Luti Jo Shah-E-Falak,['Shreya Ghoshal'],"['Muzaffar Ali', ' Shafqat Ali Khan']",['Mir Anis'],['Filmi'],Jaanisaar,,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Har Taraf Andhera Hai,['Sukhwinder Singh'],"['Muzaffar Ali', ' Shafqat Ali Khan']",['Rahi Masoom Reza'],['Filmi'],Jaanisaar,,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Kai Saawan Baras Gaye Saajna,['Malini Awasthi'],"['Muzaffar Ali', ' Shafqat Ali Khan']",['Traditional'],"['Filmi', ' Sugam']",Jaanisaar,,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Achchi Surat Pe Ghazab,['Shreya Ghoshal'],['Shafqat Ali Khan'],['Daagh Dehlvi'],"['Ghazal', ' Filmi']",Jaanisaar,https://www.youtube.com/watch?v=1UvuLc1rLO4,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Sufiye Ba Safa Manam (Female),['Abida Parveen'],"['Muzaffar Ali', ' Shafqat Ali Khan']","['Maula Jalaluddin Rumi', ' Traditional']","['Sufi/Qawwali', ' Filmi']",Jaanisaar,,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/df/19/ea/df19ea9f-dc13-f485-fb07-6f0448b7b387/8718857670216.png/200x200.jpg,2015
Naino Mein Masti,"['Udit Narayan', ' Mishtu Bardhan']",['Shashikant - Sunny'],['Jitendra Yadav'],['Filmi'],Jaatiwad,https://www.youtube.com/watch?v=lz5BA4eXJMQ,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/ef/cb/42/efcb42df-aaeb-ee29-21d0-f315b6eff7d5/source/200x200.jpg,2015
Deke Gaye Ishq-E-Zaher,['Jaspinder Narula'],['Shashikant - Sunny'],['Jitendra Yadav'],['Filmi'],Jaatiwad,https://www.youtube.com/watch?v=FxZl4CZn99Y,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/ef/cb/42/efcb42df-aaeb-ee29-21d0-f315b6eff7d5/source/200x200.jpg,2015
Chicken Wali Hoon Main,['Mamta Sharma'],['Shashikant - Sunny'],['Jitendra Yadav'],['Filmi'],Jaatiwad,https://www.youtube.com/watch?v=7cNRVnYstR8,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/ef/cb/42/efcb42df-aaeb-ee29-21d0-f315b6eff7d5/source/200x200.jpg,2015
Mor Sajanwa,['Raghuvir Yadav'],['Shashikant - Sunny'],['Jitendra Yadav'],['Hindi Folk'],Jaatiwad,https://www.youtube.com/watch?v=qPDE_Sx2Szk,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/ef/cb/42/efcb42df-aaeb-ee29-21d0-f315b6eff7d5/source/200x200.jpg,2015
Saj Ke Chali Hai Bharat Ma,['Javed Ali'],"['Rupesh Verma', ' Girish Saikia']",['Kishan Paliwal'],['Filmi'],Jai Jawaan Jai Kisaan,https://www.youtube.com/watch?v=hMQTn7M7l7A,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/1b/47/a8/1b47a80b-35df-7d86-628b-6c73db34f444/8718857700807.png/200x200.jpg,2015
Jai Jawaan Jai Kisaan,['Suresh Anand'],"['Rupesh Verma', ' Girish Saikia']",['Kishan Paliwal'],['Filmi'],Jai Jawaan Jai Kisaan,,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/1b/47/a8/1b47a80b-35df-7d86-628b-6c73db34f444/8718857700807.png/200x200.jpg,2015
Mere Desh Ka Jawab Nahi,['Aman Trikha'],"['Rupesh Verma', ' Girish Saikia']",['Kishan Paliwal'],"['Filmi', ' Bhangra']",Jai Jawaan Jai Kisaan,https://www.youtube.com/watch?v=UmDbLHi7Nr8,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/1b/47/a8/1b47a80b-35df-7d86-628b-6c73db34f444/8718857700807.png/200x200.jpg,2015
Aahun Aahun Aahun Aahun,['Vinod Rathod'],"['Rupesh Verma', ' Girish Saikia']",['Kishan Paliwal'],['Filmi'],Jai Jawaan Jai Kisaan,,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/1b/47/a8/1b47a80b-35df-7d86-628b-6c73db34f444/8718857700807.png/200x200.jpg,2015
Ganga Maiya,['Saaveri Verma'],"['Rupesh Verma', ' Girish Saikia']",['Kishan Paliwal'],['Filmi'],Jai Jawaan Jai Kisaan,,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/1b/47/a8/1b47a80b-35df-7d86-628b-6c73db34f444/8718857700807.png/200x200.jpg,2015
Janaab,"['Farhad Bhiwandiwala', ' Vinti Singh']",['Paresh Shah'],['Ashrut Abhinandan Jain'],['Filmi'],Janaab,https://www.youtube.com/watch?v=Fgbz-QL5HoA,,2015
Na Mile Kahin,['Devyani Majumdar'],['Prithvi Gandharv'],['Haider Najmi'],['Ghazal'],Jazbaa,https://www.youtube.com/watch?v=NWsIU8m-e5o,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Hamare Sath,['Devyani Majumdar'],['Prithvi Gandharv'],['Haider Najmi'],['Ghazal'],Jazbaa,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Ishq Ka Rang,"['Devyani Majumdar', ' Ustad Rashid Khan']",['Prithvi Gandharv'],['Haider Najmi'],['Ghazal'],Jazbaa,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Naina Lage Re,['Devyani Majumdar'],['Prithvi Gandharv'],['Haider Najmi'],"['Filmi', ' Sugam']",Jazbaa,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Mere Maula,['Devyani Majumdar'],['Prithvi Gandharv'],['Haider Najmi'],['Ghazal'],Jazbaa,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Teri Hi Bas Lagan Hai,['Devyani Majumdar'],['Prithvi Gandharv'],['Haider Najmi'],['Filmi'],Jazbaa,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Waqt Ki Raet,['Devyani Majumdar'],['Prithvi Gandharv'],['Haider Najmi'],['Ghazal'],Jazbaa,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Din Gaya Shaam,['Ustad Rashid Khan'],['Prithvi Gandharv'],['Madan Pal'],['Ghazal'],Jazbaa,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/01/1e/a5/011ea548-d344-0f95-971c-0da741eed8f9/191773345891.jpg/200x200.jpg,2015
Jaane Tere Shehar,['Vipin Aneja'],['Arko Pravo Mukherjee'],['Arko Pravo Mukherjee'],"['Filmi', ' Sugam']",Jazbaa,https://www.youtube.com/watch?v=kJdgJ_UeX0A,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/fc/ab/63/fcab637a-120a-ac0b-562c-e772b4778ec8/source/200x200.jpg,2015
Bandeyaa,['Jubin Nautiyal'],['Amjad - Nadeem'],"['Sanjay Gupta', ' Amjad - Nadeem']","['Pop', ' Filmi']",Jazbaa,https://www.youtube.com/watch?v=iaF6zS7OE8o,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/fc/ab/63/fcab637a-120a-ac0b-562c-e772b4778ec8/source/200x200.jpg,2015
Kahaaniya,"['Nilofer Wani', ' Arko Pravo Mukherjee']",['Arko Pravo Mukherjee'],['Arko Pravo Mukherjee'],['Pop'],Jazbaa,https://www.youtube.com/watch?v=FMg8uqdCIO8,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/fc/ab/63/fcab637a-120a-ac0b-562c-e772b4778ec8/source/200x200.jpg,2015
Aaj Raat Ka Scene,"['Badshaah', ' Shraddha Pandit']",['Badshaah'],['Badshaah'],"['Pop', ' Filmi']",Jazbaa,https://www.youtube.com/watch?v=exl8JVjQt3Y,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/fc/ab/63/fcab637a-120a-ac0b-562c-e772b4778ec8/source/200x200.jpg,2015
Bandeyaa (Reprise),['Asees Kaur'],['Amjad - Nadeem'],['Amjad - Nadeem'],[''],Jazbaa,https://www.youtube.com/watch?v=O5C-FTeU-4Q,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/fc/ab/63/fcab637a-120a-ac0b-562c-e772b4778ec8/source/200x200.jpg,2015
Jeele Zindagi,"['Prathamesh Gurav', ' Pallavi Roy']",['Prathamesh Gurav'],['Prathamesh Gurav'],"['Filmi', ' Pop']",Jile Zindagi,,https://is1-ssl.mzstatic.com/image/thumb/Music19/v4/6f/f6/89/6ff68920-8200-4ef6-5be3-1b6101234b74/mzm.iozevgmv.jpg/200x200.jpg,2015
Jo Hua,['Kiash'],['Akul Tandon'],['Karan Khera'],['Filmi'],Jo Hua,https://www.youtube.com/watch?v=5PH68RALK0g,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/96/1a/d8/961ad870-fe3f-a520-210e-9fcd318059fa/8903431608567_cover.jpg/200x200.jpg,2015
Judaa,"['Pardeep Chalia', ' Jassi G.A. Poet']",['Guys In Charge'],['Jassi G.A. Poet'],['Rock'],Judaa,https://www.youtube.com/watch?v=Pbi6_FaGg58,https://is1-ssl.mzstatic.com/image/thumb/Music2/v4/a7/b5/cc/a7b5cc43-b014-9661-55b2-eced0ebdb504/JUDAA.jpg/200x200.jpg,2015
Junoon Hai,['Sowmya Raoh'],['Sowmya Raoh'],['Sowmya Raoh'],['Filmi'],Junoon Hai,https://www.youtube.com/watch?v=NlFBI872oUs,,2015
Just Listen (Sun Zara),"['Swaati', ' Jayden']","['Jayden', ' Adnan Sami']","['Jayden', ' Sameer']","['Pop', ' Filmi']",Just Listen (Sun Zara),https://www.youtube.com/watch?v=X_YS1VQDNEA,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/79/ee/c8/79eec86d-13d1-1055-97c4-8ffba9a0eb8f/8903431609717_cover.jpg/200x200.jpg,2015
Lafda Pai Gaya,['Tochi Raina'],['Sangeeta Pant'],['Sangeeta Pant'],"['Filmi', ' Bhangra', ' Hip-hop']",Kaagaz Ke Fools,https://www.youtube.com/watch?v=1evIoM5cZ84,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/04/8e/14/048e14a3-a951-4fcc-24d5-ceeead045505/source/200x200.jpg,2015
Nasha,['Sangeeta Pant'],['Sangeeta Pant'],['Sangeeta Pant'],['Pop'],Kaagaz Ke Fools,https://www.youtube.com/watch?v=7OpZ0WBGiE0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/04/8e/14/048e14a3-a951-4fcc-24d5-ceeead045505/source/200x200.jpg,2015
Sharari Rampaa,"['Shaan', ' Sangeeta Pant']",['Sangeeta Pant'],['Ravi Basnet'],"['Filmi', ' Pop']",Kaagaz Ke Fools,https://www.youtube.com/watch?v=TUEPtd5kp7I,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/04/8e/14/048e14a3-a951-4fcc-24d5-ceeead045505/source/200x200.jpg,2015
Mohabbat Ki Jhooti Kahani,['Susheela Raman'],"['Naushad', ' Susheela Raman']",['Shakeel Badayuni'],"['Filmi', ' Sugam']",Kajarya,https://www.youtube.com/watch?v=e5x8hIf1PHs,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/b3/3e/25/b33e2586-7fbe-d462-898f-9ddc78b695a7/source/200x200.jpg,2015
Karna Padta Hai,['Devang Patel'],['Devang Patel'],['Devang Patel'],['Filmi'],Karna Padta Hai,https://www.youtube.com/watch?v=5l9CQYyYFCY,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/22/c2/ba/22c2bab3-99d8-47c4-a5b4-f7e486691ca5/8718857702153.png/200x200.jpg,2015
Raahi - Aawara Khayal Hun Main,['Kaushiki Chakroborty'],['Ananjan Chakraborty'],['Pinky Poonawala'],"['Hindustani', ' Sugam']",Karvaan,https://www.youtube.com/watch?v=A8pi7-jUGyg,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/1c/6b/b4/1c6bb4e2-201d-8539-a461-332c46bfc9c8/190374203036.jpg/200x200.jpg,2015
Yaariyaan - Naadaaniyaa,['Kaushiki Chakroborty'],['Ananjan Chakraborty'],['Pinky Poonawala'],"['Pop', ' Filmi']",Karvaan,https://www.youtube.com/watch?v=J4l3PIS9fjw,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/1c/6b/b4/1c6bb4e2-201d-8539-a461-332c46bfc9c8/190374203036.jpg/200x200.jpg,2015
Khwaahish - Gumaan,['Kaushiki Chakroborty'],['Ananjan Chakraborty'],['Pinky Poonawala'],"['Pop', ' Ghazal']",Karvaan,https://www.youtube.com/watch?v=DdUxo6unHv4,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/1c/6b/b4/1c6bb4e2-201d-8539-a461-332c46bfc9c8/190374203036.jpg/200x200.jpg,2015
Kesari - E Din Jabe,['Kaushiki Chakroborty'],['Ananjan Chakraborty'],"['Kaushiki Chakroborty', ' Pinky Poonawala']",['Bengali Folk'],Karvaan,https://www.youtube.com/watch?v=LWrMHzMIzxk,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/1c/6b/b4/1c6bb4e2-201d-8539-a461-332c46bfc9c8/190374203036.jpg/200x200.jpg,2015
Phuhaar - Sun Le Zara,['Kaushiki Chakroborty'],['Ananjan Chakraborty'],['Pinky Poonawala'],"['Sugam', ' Rock']",Karvaan,https://www.youtube.com/watch?v=ISibUwRF0qA,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/1c/6b/b4/1c6bb4e2-201d-8539-a461-332c46bfc9c8/190374203036.jpg/200x200.jpg,2015
Adhoori - Badal Ne Phir,['Kaushiki Chakroborty'],['Ananjan Chakraborty'],['Pinky Poonawala'],"['Sugam', ' Pop']",Karvaan,https://www.youtube.com/watch?v=lNO8Vhd-z9s,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/1c/6b/b4/1c6bb4e2-201d-8539-a461-332c46bfc9c8/190374203036.jpg/200x200.jpg,2015
Katra Katra,"['Gaurav Bhatt', ' Shikha Bhatt']",['Gaurav Bhatt'],['Hiren Pandya Rahi '],"['Pop', ' Filmi']",Katra Katra,https://www.youtube.com/watch?v=f7QRtwgnEYE,https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/c1/5d/f6/c15df63a-63fa-5c84-1784-2e8f24c02829/Katra_Katra_rgb.jpg/200x200.jpg,2015
Lip To Lip,"['Ritu Pathak', "" Nikhil D'Souza""]",['Shankar - Ehsaan - Loy'],['Kumaar'],['Filmi'],Katti Batti,https://www.youtube.com/watch?v=t4owubLWLjQ,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/e6/61/16/e66116b7-7594-d3f3-6f52-c36dbb04edf9/source/200x200.jpg,2015
Sarfira,"['Siddharth Mahadevan', ' Neeti Mohan', ' Qaran Mehta']",['Shankar - Ehsaan - Loy'],['Kumaar'],"['Pop', ' Filmi']",Katti Batti,https://www.youtube.com/watch?v=f31WLgRBiRg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/e6/61/16/e66116b7-7594-d3f3-6f52-c36dbb04edf9/source/200x200.jpg,2015
Sau Aansoo,"['Shankar Mahadevan', ' Rasika Shekar']",['Shankar - Ehsaan - Loy'],['Kumaar'],"['Filmi', ' Pop', ' Sugam']",Katti Batti,https://www.youtube.com/watch?v=Ioi1zPvt95k,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/e6/61/16/e66116b7-7594-d3f3-6f52-c36dbb04edf9/source/200x200.jpg,2015
Jaago Mohan Pyaare,"['Rasika Shekar', ' Siddharth Basrur', ' Raman Mahadevan', ' Digvijay Singh Pariyar']",['Shankar - Ehsaan - Loy'],['Kumaar'],"['Filmi', ' Rock']",Katti Batti,https://www.youtube.com/watch?v=hcYNbE1J9LI,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/e6/61/16/e66116b7-7594-d3f3-6f52-c36dbb04edf9/source/200x200.jpg,2015
Ove Janiya,['Mohan Kannan'],['Shankar - Ehsaan - Loy'],['Kumaar'],['Filmi'],Katti Batti,https://www.youtube.com/watch?v=6c2bKWg2EUQ,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/e6/61/16/e66116b7-7594-d3f3-6f52-c36dbb04edf9/source/200x200.jpg,2015
Ove Janiya (Female Version),['Sayani Palit'],['Shankar - Ehsaan - Loy'],['Kumaar'],['Filmi'],Katti Batti,https://www.youtube.com/watch?v=Tb4jhFpAdlQ,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/e6/61/16/e66116b7-7594-d3f3-6f52-c36dbb04edf9/source/200x200.jpg,2015
Rangabati,"['Krishna Beura', ' Rekha Rao']","['Krishna Beura', ' Prabhudatta Pradhan']",['Protique Mojoomdar'],"['Filmi', ' Other']",Kaun Kitney Paani Mein,https://www.youtube.com/watch?v=kptAQ9q9jWI,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/cc/23/44/cc234451-c888-b901-f885-979bc7651b47/source/200x200.jpg,2015
Chala Murari Kheton Se,['Amit Kumar'],['Bishakh - Kanish'],['Protique Mojoomdar'],['Filmi'],Kaun Kitney Paani Mein,https://www.youtube.com/watch?v=c7Mi_EdX9XQ,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/cc/23/44/cc234451-c888-b901-f885-979bc7651b47/source/200x200.jpg,2015
Tum Ho Naa,['Shilpa Rao'],"['Subhi', ' Style Bhai']",['Subhi'],['Filmi'],Kaun Kitney Paani Mein,https://www.youtube.com/watch?v=_BYc7446gB0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/cc/23/44/cc234451-c888-b901-f885-979bc7651b47/source/200x200.jpg,2015
Khalipan,['Salim Merchant'],['Salim - Sulaiman'],['Amitabh Bhattacharya'],"['Pop', ' Filmi']",Khalipan,https://www.youtube.com/watch?v=tVVYbEJR3fY,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/33/46/fe/3346fe0e-bd9c-a454-de79-758181b20d83/195497863624.jpg/200x200.jpg,2015
